date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5
1979-04-23,7.580694514370567,7.580694514370567,7.580694514370567,7.580694514370567,7.580694514370567,7.580694514370567,7.580694511257466,7.580689316067911,7.580671935032143,7.5801667806127675,7.5760871864044175,7.56466931404481,7.378219498659696,7.2321695998689
1979-04-24,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007,7.957120736394007
1979-04-25,8.732447825260168,8.732141381749035,8.73084506529506,8.70755699087286,8.590370763285373,8.461059759017946,8.345792666735637,8.315967913822323,8.313661587545207,8.311864693215737,8.307567469093295,8.29760776186814,8.234508575289665,8.185306977933296
1979-04-26,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763,9.059114143848763
1979-04-27,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592,9.185403825945592
1979-04-28,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816,8.878240578386816
1979-04-29,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276,8.596310840931276
1979-04-30,9.140141594766963,9.140113386937337,9.139667850173613,9.137411308602973,9.034361215117684,8.849669285755692,8.715681688065683,8.519377871849246,8.481000597373347,8.477000034415509,8.46503976195006,8.446918820274373,8.439319684244106,8.437815806004036
1979-05-01,9.876997859712455,9.8766732406726,9.875453080817302,9.665278543657376,9.032069238244636,8.696961987749733,8.640211640514641,8.623264600819422,8.616591525486365,8.613750366982472,8.612229670021788,8.611671325504673,8.61152850998525,8.611485529906245
1979-05-02,8.966624051775858,8.966624051775858,8.966624051775858,8.966624051775858,8.966624051775858,8.966624051775858,8.966624050281697,8.966621506789858,8.966613269534772,8.966422399191092,8.965146129412567,8.961790928014198,8.916949443612895,8.88351855525082
1979-05-03,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201,9.073646245134201
